12500123
5281579
1602915
1455514
1270241
1169771
1178391
1231878
1198858
1125299
1115560
1082933
1048005
1039801
1015586
881476
845300
744554
710567
646277
633301
624518
623736
616242
608079
606589
592976
572740
564443
556920
552445
537622
532504
529797
523726
510439
501468
489498
485221
467289
450771
449063
433577
431922
428753
419363
418241
411524
406933
406553
391135
360590
356168
355693
351488
347088
341892
341155
329853
326055
322042
318856
318633
314789
313012
307911
306978
299660
298096
291687
290365
280233
278551
277648
274575
270774
266675
257692
249810
244668
244646
239200
237250
235492
231797
231602
230414
226374
225752
224419
223360
222594
221797
209840
205397
203108
197705
196406
194882
191260
190871
190429
183996
181709
180454
178018
173260
171471
170660
169929
167978
158508
154262
153393
153181
151856
151420
149566
147573
145492
144642
144246
142397
139021
138013
137604
133929
131227
128502
126496
124555
124113
123276
122549
121757
121439
120620
119961
119924
118351
116738
116078
111856
111087
110878
110572
110380
109906
109379
109156
108466
108449
108404
106367
104798
104144
103914
103728
102840
102729
102636
101995
101666
101390
100969
100034
99762
99698
99642
99381
98778
98758
98382
98184
97651
97288
97239
96355
96123
95925
95835
95306
95057
94230
93357
92721
92566
92073
91301
90976
89144
88883
88562
88113
87771
87195
86591
85559
85519
83364
82933
82882
82655
82268
82222
81654
81536
80920
80743
80584
80013
79410
78637
78079
77744
76752
76715
76669
75419
74669
74350
73154
72689
72126
72117
71171
71018
70750
70569
70551
70438
70133
68914
68804
68220
67268
66942
66849
66641
66520
66242
66110
66018
65931
65901
65735
65585
65229
64640
64628
64561
64191
64145
63771
63768
63579
63233
62865
62854
62822
62732
62510
62026
61890
61825
61746
61738
61544
61454
61408
61312
61146
60773
60703
60699
60677
60562
60183
60072
59745
59701
59690
59689
59595
59153
58983
58843
58594
58594
58528
58192
58154
57370
57103
56928
56798
56742
56301
56196
56113
55864
55671
55668
55560
55449
55282
55147
54903
54898
54813
53921
53891
53699
52996
52829
52826
52650
52326
51929
51583
51526
50430
50364
50085
50076
49889
49737
49623
49471
49169
49071
48896
48667
48456
48359
47974
47960
47959
47854
47853
47715
47702
47529
47344
47292
47125
46798
46740
46550
46240
46116
45997
45804
45643
45608
45484
45465
45381
45298
45061
44603
44485
44277
44166
43880
43688
43458
43405
43394
43343
43268
43216
43029
43002
42999
42977
42691
42494
42350
42216
41984
41923
41898
41880
41798
41709
41705
41675
41637
41594
41550
41453
41429
41303
41295
41252
41179
41100
41001
40866
40786
40612
40552
40550
40546
40522
40464
40265
40229
39874
39762
39629
39579
39548
39489
39435
39259
39127
39026
38950
38950
38922
38748
38648
38570
38520
38454
38352
38302
38213
38202
38198
38014
37890
37771
37609
37503
37308
37179
37056
36975
36857
36724
36680
36494
36493
36409
36187
36149
36057
35790
35762
35659
35574
35481
35415
35387
35322
35225
35159
35106
34993
34926
34859
34847
34547
34505
34472
34246
34066
33983
33842
33685
33678
33587
33518
33494
33401
33275
33221
33136
33090
32978
32836
32836
32736
32670
32635
32600
32522
32390
32347
32253
32021
31916
31897
31888
31851
31809
31791
31724
31721
31679
31664
31535
31440
31388
31376
31331
31272
31158
31081
31076
31048
31023
30936
30699
30678
30671
30602
30504
30401
30394
30374
30259
30218
30166
30093
30044
29849
29677
29660
29528
29512
29438
29416
29408
29357
29280
29279
29260
29136
29118
28984
28659
28642
28586
28493
28433
28369
28271
28260
28181
28117
27809
27712
27700
27644
27624
27601
27549
27544
27322
27290
27244
27208
26988
26948
26892
26875
26850
26829
26803
26759
26755
26556
26434
26337
26318
26294
26196
26176
26134
26055
26025
25788
25763
25657
25633
25620
25614
25585
25497
25383
25330
25126
25042
24979
24973
24955
24935
24816
24648
24603
24555
24517
24496
24481
24472
24362
24217
24126
24104
24040
23933
23885
23884
23874
23869
23848
23683
23668
23618
23586
23539
23499
23386
23340
23114
23079
23007
22918
22905
22886
22817
22773
22725
22550
22540
22528
22475
22416
22354
22207
22161
22120
22109
22075
21997
21900
21893
21882
21859
21821
21676
21670
21612
21580
21567
21452
21447
21387
21380
21359
21307
21296
21277
21265
21262
21191
21102
21056
21053
21029
21006
21000
20991
20986
20953
20949
20926
20527
20499
20485
20445
20441
20372
20342
20283
20267
20265
20263
20183
20120
20046
20041
19815
19803
19738
19715
19590
19588
19530
19482
19345
19309
19299
19256
19215
19170
19042
19010
18975
18929
18836
18792
18774
18769
18752
18729
18605
18555
18547
18542
18467
18378
18269
18252
18212
18209
18203
18114
18073
17988
17933
17933
17926
17923
17911
17821
17792
17764
17762
17710
17692
17640
17610
17479
17447
17423
17365
17363
17353
17346
17344
17304
17252
17240
17156
17149
17111
17108
17098
17053
17043
17015
16998
16890
16804
16749
16672
16593
16592
16570
16474
16442
16413
16395
16365
16324
16295
16291
16248
16220
16174
16108
16099
16099
16098
16079
16058
16032
16007
15984
15973
15911
15861
15835
15707
15667
15536
15528
15527
15521
15401
15331
15220
15211
15208
15167
15106
15081
15029
15014
14976
14949
14893
14868
14835
14660
14574
14567
14556
14502
14495
14465
14432
14420
14372
14345
14323
14239
14227
14170
14142
14017
14015
13947
13924
13918
13913
13888
13874
13870
13819
13747
13649
13589
13562
13495
13478
13469
13432
13305
13264
13248
13228
13151
13113
13094
13061
13053
13018
13015
12859
12846
12731
12698
12666
12657
12656
12652
12611
12568
12536
12464
12461
12452
12433
12394
12371
12357
12306
12283
12259
12248
12200
12162
12150
12140
12074
12056
12045
11960
11945
11848
11839
11815
11811
11794
11783
11699
11667
11640
11622
11617
11614
11601
11596
11568
11530
11530
11484
11481
11421
11387
11386
11291
11276
11262
11232
11217
11206
11198
11195
11089
11028
11017
10971
10958
10955
10856
10775
10750
10732
10720
10683
10642
10628
10613
10608
10535
10490
10447
10444
10420
10409
10382
10355
10347
10233
10213
10207
10205
10195
10156
10151
10148
10101
10095
10086
10078
10048
10042
10029
10008
10008
9924
9854
9827
9797
9784
9763
9698
9695
9656
9619
9614
9614
9565
9561
9556
9495
9487
9478
9468
9459
9400
9379
9376
9368
9201
9136
9113
9097
9089
9061
9060
9037
9018
105915
